Date Time,Heater Heat Output,T.F Heater Outlet Flow Transmitter,T.F. Heater Serpentine Coil Outlet Temperature,Heater Outlet Flue Gas O2 Analyzer,T.F. Heater Outlet Flue Gas Temperature,Average T.F. Heater Outlet Temperature,Average T.F. Heater Serpentine Coil Inlet Temperature,Average Furnace Exit Temperature
2024-09-06 10:40:00,5535281.0,493.6171875,217.3999938964844,6.0718674659729,406.7999877929688,231.5,208.95000457763672,744.5999755859375
2024-09-06 10:50:00,6299954.0,489.328125,219.5,6.856734752655029,431.8999938964844,235.23333231608072,209.1500015258789,759.9500122070312
2024-09-06 11:00:00,6234093.5,489.7734375,219.3000030517578,5.935329914093018,438.0,235.0,209.4499969482422,763.3999938964844
2024-09-06 11:10:00,5941935.5,488.5546875,220.6000061035156,5.65321159362793,432.0,235.36666361490884,210.6499938964844,769.3500061035156
2024-09-06 11:20:00,6088630.0,492.140625,222.0,5.491355419158936,435.3999938964844,236.8333282470703,211.9499969482422,772.3000183105469
2024-09-06 11:30:00,6121613.0,492.7734375,222.1999969482422,4.999457359313965,437.3999938964844,237.26666259765625,212.29999542236328,773.8999938964844
2024-09-06 11:40:00,6238374.5,496.0546875,223.0,5.223705291748047,435.2000122070313,238.16666158040366,212.6999969482422,800.3999938964844
2024-09-06 11:50:00,5368853.0,487.5234375,221.1999969482422,7.258210182189941,402.3999938964844,235.66666666666666,213.0,768.3999938964844
2024-09-06 12:00:00,5365306.5,499.3359375,219.1000061035156,6.673176765441895,406.7000122070313,232.06666056315103,211.1500015258789,731.3500061035156
2024-09-06 12:10:00,6017346.5,485.71875,219.3000030517578,5.75086784362793,432.1000061035156,233.86666361490884,209.5500030517578,758.3999938964844
2024-09-06 12:20:00,6141545.5,491.390625,220.1999969482422,5.041955947875977,427.3999938964844,235.26666259765625,210.25,786.8999938964844
2024-09-06 12:30:00,6358723.5,487.265625,221.8000030517578,5.603479385375977,432.8999938964844,237.79999287923178,211.1999969482422,820.0
